"No.","Time","Source","Destination","Protocol","Length","Info"
"47","5.566702128","10.0.0.1","10.0.0.7","TCP","66","52860  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2449757735 TSecr=2177872058"
"48","5.566778558","10.0.0.1","10.0.0.7","iPerf3","103","52860  >  5201 Cookie: ""fe465yrq64exbucu5zzdxqomtpxhdkq6b3dv"""
"49","5.566800636","10.0.0.7","10.0.0.1","TCP","66","5201  >  52860 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2177872059 TSecr=2449757736"
"50","5.567364718","10.0.0.1","10.0.0.7","TCP","74","52868  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2449757736 TSecr=0 WS=512"
"51","5.567380400","10.0.0.7","10.0.0.1","TCP","74","5201  >  52868 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2177872059 TSecr=2449757736 WS=512"
"52","5.567386728","10.0.0.1","10.0.0.7","TCP","66","52868  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2449757736 TSecr=2177872059"
"53","5.567399303","10.0.0.1","10.0.0.7","iPerf3","103","52868  >  5201 Cookie: ""fe465yrq64exbucu5zzdxqomtpxhdkq6b3dv"""
"54","5.567408387","10.0.0.7","10.0.0.1","TCP","66","5201  >  52868 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2177872059 TSecr=2449757736"
"55","5.567939691","10.0.0.1","10.0.0.7","TCP","74","52880  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2449757737 TSecr=0 WS=512"
"56","5.567956008","10.0.0.7","10.0.0.1","TCP","74","5201  >  52880 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2177872060 TSecr=2449757737 WS=512"
"57","5.567962305","10.0.0.1","10.0.0.7","TCP","66","52880  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2449757737 TSecr=2177872060"
"58","5.567974737","10.0.0.1","10.0.0.7","iPerf3","103","52880  >  5201 Cookie: ""fe465yrq64exbucu5zzdxqomtpxhdkq6b3dv"""
"59","5.567983312","10.0.0.7","10.0.0.1","TCP","66","5201  >  52880 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2177872060 TSecr=2449757737"
"60","5.568507249","10.0.0.1","10.0.0.7","TCP","74","52894  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2449757737 TSecr=0 WS=512"
"61","5.568522392","10.0.0.7","10.0.0.1","TCP","74","5201  >  52894 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2177872060 TSecr=2449757737 WS=512"
"62","5.568528659","10.0.0.1","10.0.0.7","TCP","66","52894  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2449757737 TSecr=2177872060"
"63","5.568541847","10.0.0.1","10.0.0.7","iPerf3","103","52894  >  5201 Cookie: ""fe465yrq64exbucu5zzdxqomtpxhdkq6b3dv"""
"64","5.568550456","10.0.0.7","10.0.0.1","TCP","66","5201  >  52894 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2177872060 TSecr=2449757737"
