"No.","Time","Source","Destination","Protocol","Length","Info"
"30","4.285970574","10.0.0.1","10.0.0.7","TCP","74","34914  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143035 TSecr=0 WS=512"
"31","4.286019727","10.0.0.7","10.0.0.1","TCP","74","5201  >  34914 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257358 TSecr=2450143035 WS=512"
"32","4.286039360","10.0.0.1","10.0.0.7","TCP","66","34914  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143035 TSecr=2178257358"
"33","4.286076121","10.0.0.1","10.0.0.7","iPerf3","103","34914  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"34","4.286098995","10.0.0.7","10.0.0.1","TCP","66","5201  >  34914 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257358 TSecr=2450143035"
"35","4.287496895","10.0.0.1","10.0.0.7","TCP","74","34924  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143036 TSecr=0 WS=512"
"36","4.287543640","10.0.0.7","10.0.0.1","TCP","74","5201  >  34924 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257359 TSecr=2450143036 WS=512"
"37","4.287563884","10.0.0.1","10.0.0.7","TCP","66","34924  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143036 TSecr=2178257359"
"38","4.287598573","10.0.0.1","10.0.0.7","iPerf3","103","34924  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"39","4.287621250","10.0.0.7","10.0.0.1","TCP","66","5201  >  34924 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257359 TSecr=2450143036"
"40","4.288964835","10.0.0.1","10.0.0.7","TCP","74","34926  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143038 TSecr=0 WS=512"
"41","4.289004315","10.0.0.7","10.0.0.1","TCP","74","5201  >  34926 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257361 TSecr=2450143038 WS=512"
"42","4.289020051","10.0.0.1","10.0.0.7","TCP","66","34926  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143038 TSecr=2178257361"
"43","4.289051273","10.0.0.1","10.0.0.7","iPerf3","103","34926  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"44","4.289072324","10.0.0.7","10.0.0.1","TCP","66","5201  >  34926 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257361 TSecr=2450143038"
"45","4.290306292","10.0.0.1","10.0.0.7","TCP","74","34928  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143039 TSecr=0 WS=512"
"46","4.290344321","10.0.0.7","10.0.0.1","TCP","74","5201  >  34928 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257362 TSecr=2450143039 WS=512"
"47","4.290358987","10.0.0.1","10.0.0.7","TCP","66","34928  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143039 TSecr=2178257362"
"48","4.290386628","10.0.0.1","10.0.0.7","iPerf3","103","34928  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"49","4.290406539","10.0.0.7","10.0.0.1","TCP","66","5201  >  34928 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257362 TSecr=2450143039"
"50","4.291605534","10.0.0.1","10.0.0.7","TCP","74","34936  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143040 TSecr=0 WS=512"
"51","4.291634268","10.0.0.7","10.0.0.1","TCP","74","5201  >  34936 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257363 TSecr=2450143040 WS=512"
"52","4.291645499","10.0.0.1","10.0.0.7","TCP","66","34936  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143040 TSecr=2178257363"
"53","4.291668105","10.0.0.1","10.0.0.7","iPerf3","103","34936  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"54","4.291684450","10.0.0.7","10.0.0.1","TCP","66","5201  >  34936 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257363 TSecr=2450143040"
"55","4.292634658","10.0.0.1","10.0.0.7","TCP","74","34950  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143041 TSecr=0 WS=512"
"56","4.292661560","10.0.0.7","10.0.0.1","TCP","74","5201  >  34950 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257364 TSecr=2450143041 WS=512"
"57","4.292671533","10.0.0.1","10.0.0.7","TCP","66","34950  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143041 TSecr=2178257364"
"58","4.292685920","10.0.0.1","10.0.0.7","iPerf3","103","34950  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"59","4.292694861","10.0.0.7","10.0.0.1","TCP","66","5201  >  34950 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257364 TSecr=2450143041"
"60","4.293391988","10.0.0.1","10.0.0.7","TCP","74","34958  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143042 TSecr=0 WS=512"
"61","4.293406332","10.0.0.7","10.0.0.1","TCP","74","5201  >  34958 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257365 TSecr=2450143042 WS=512"
"62","4.293411308","10.0.0.1","10.0.0.7","TCP","66","34958  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143042 TSecr=2178257365"
"63","4.293421605","10.0.0.1","10.0.0.7","iPerf3","103","34958  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"64","4.293429940","10.0.0.7","10.0.0.1","TCP","66","5201  >  34958 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257365 TSecr=2450143042"
"65","4.293995908","10.0.0.1","10.0.0.7","TCP","74","34962  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143043 TSecr=0 WS=512"
"66","4.307398521","10.0.0.7","10.0.0.1","TCP","74","5201  >  34962 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257379 TSecr=2450143043 WS=512"
"67","4.307405771","10.0.0.1","10.0.0.7","TCP","66","34962  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143056 TSecr=2178257379"
"68","4.307518553","10.0.0.1","10.0.0.7","iPerf3","103","34962  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"69","4.307895153","10.0.0.1","10.0.0.7","TCP","74","34978  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450143057 TSecr=0 WS=512"
"70","4.325805315","10.0.0.1","10.0.0.7","TCP","66","34892  >  5201 [ACK] Seq=214 Ack=3 Win=42496 Len=0 TSval=2450143075 TSecr=2178257356"
"71","4.345922769","10.0.0.7","10.0.0.1","TCP","66","5201  >  34962 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257418 TSecr=2450143056"
"72","4.345943204","10.0.0.7","10.0.0.1","TCP","74","5201  >  34978 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2178257418 TSecr=2450143057 WS=512"
"73","4.345948361","10.0.0.1","10.0.0.7","TCP","66","34978  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450143095 TSecr=2178257418"
"74","4.345955501","10.0.0.1","10.0.0.7","iPerf3","103","34978  >  5201 Cookie: ""ntz5fjhsmibtpqtgedvpnmwlqyejzjeo3s22"""
"75","4.409944004","10.0.0.7","10.0.0.1","TCP","66","5201  >  34978 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2178257482 TSecr=2450143095"
"76","4.410439230","10.0.0.7","10.0.0.1","iPerf3","67","5201  >  34892 TEST_START(1)"
"77","4.410448945","10.0.0.1","10.0.0.7","TCP","66","34892  >  5201 [ACK] Seq=214 Ack=4 Win=42496 Len=0 TSval=2450143159 TSecr=2178257482"
"78","4.410460122","10.0.0.7","10.0.0.1","iPerf3","67","5201  >  34892 TEST_RUNNING(2)"
"79","4.410462630","10.0.0.1","10.0.0.7","TCP","66","34892  >  5201 [ACK] Seq=214 Ack=5 Win=42496 Len=0 TSval=2450143159 TSecr=2178257482"
"80","4.410570299","10.0.0.1","10.0.0.7","TCP","7306","34914  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257358"
"81","4.410582334","10.0.0.1","10.0.0.7","TCP","7306","34914  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257358"
"82","4.410603334","10.0.0.1","10.0.0.7","TCP","7306","34908  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257356"
"83","4.410614592","10.0.0.1","10.0.0.7","TCP","7306","34908  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257356"
"84","4.410625251","10.0.0.1","10.0.0.7","TCP","7306","34924  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257359"
"85","4.410634144","10.0.0.1","10.0.0.7","TCP","7306","34924  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257359"
"86","4.410683343","10.0.0.1","10.0.0.7","TCP","7306","34926  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257361"
"87","4.410689681","10.0.0.1","10.0.0.7","TCP","7306","34926  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257361"
"88","4.410694486","10.0.0.1","10.0.0.7","TCP","7306","34928  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257362"
"89","4.410704436","10.0.0.1","10.0.0.7","TCP","7306","34928  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257362"
"90","4.410716486","10.0.0.1","10.0.0.7","TCP","7306","34936  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257363"
"91","4.410723788","10.0.0.1","10.0.0.7","TCP","7306","34936  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257363"
"92","4.410755047","10.0.0.1","10.0.0.7","TCP","7306","34950  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257364"
"93","4.410756096","10.0.0.1","10.0.0.7","TCP","7306","34958  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257365"
"94","4.410762027","10.0.0.1","10.0.0.7","TCP","7306","34950  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257364"
"95","4.410765188","10.0.0.1","10.0.0.7","TCP","7306","34958  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450143159 TSecr=2178257365"
"96","4.410773911","10.0.0.1","10.0.0.7","TCP","2962","34978  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=2896 TSval=2450143159 TSecr=2178257482"
"97","4.410780241","10.0.0.1","10.0.0.7","TCP","2962","34978  >  5201 [PSH, ACK] Seq=2934 Ack=1 Win=42496 Len=2896 TSval=2450143159 TSecr=2178257482"
"98","4.410830807","10.0.0.1","10.0.0.7","TCP","2962","34962  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=2896 TSval=2450143159 TSecr=2178257418"
"99","4.410837794","10.0.0.1","10.0.0.7","TCP","2962","34962  >  5201 [PSH, ACK] Seq=2934 Ack=1 Win=42496 Len=2896 TSval=2450143160 TSecr=2178257418"
"100","4.413801745","10.0.0.1","10.0.0.7","TCP","1514","34950  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143163 TSecr=2178257364"
"101","4.413803331","10.0.0.1","10.0.0.7","TCP","1514","34936  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143163 TSecr=2178257363"
"102","4.413804484","10.0.0.1","10.0.0.7","TCP","1514","34914  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143163 TSecr=2178257358"
"103","4.413808133","10.0.0.1","10.0.0.7","TCP","1514","34958  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143163 TSecr=2178257365"
"104","4.413810421","10.0.0.1","10.0.0.7","TCP","1514","34924  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143163 TSecr=2178257359"
"105","4.413834875","10.0.0.1","10.0.0.7","TCP","1514","34928  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143163 TSecr=2178257362"
"106","4.414805106","10.0.0.1","10.0.0.7","TCP","1514","34926  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143164 TSecr=2178257361"
"107","4.414806888","10.0.0.1","10.0.0.7","TCP","1514","34908  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450143164 TSecr=2178257356"
"108","4.435807221","10.0.0.7","10.0.0.1","TCP","67","[TCP Keep-Alive] 5201  >  34892 [PSH, ACK] Seq=4 Ack=214 Win=43520 Len=1 TSval=2178257508 TSecr=2450143075"
"109","4.435813246","10.0.0.1","10.0.0.7","TCP","78","[TCP Keep-Alive ACK] 34892  >  5201 [ACK] Seq=214 Ack=5 Win=42496 Len=0 TSval=2450143185 TSecr=2178257508 SLE=4 SRE=5"
"110","4.521532314","10.0.0.7","10.0.0.1","TCP","66","5201  >  34914 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257593 TSecr=2450143159"
"111","4.521546995","10.0.0.1","10.0.0.7","TCP","10202","34914  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143270 TSecr=2178257593"
"112","4.522731798","10.0.0.7","10.0.0.1","TCP","66","5201  >  34914 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257594 TSecr=2450143159"
"113","4.522737507","10.0.0.1","10.0.0.7","TCP","10202","34914  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143271 TSecr=2178257594"
"114","4.523943303","10.0.0.7","10.0.0.1","TCP","66","5201  >  34908 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257596 TSecr=2450143159"
"115","4.523948435","10.0.0.1","10.0.0.7","TCP","10202","34908  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143273 TSecr=2178257596"
"116","4.525152668","10.0.0.7","10.0.0.1","TCP","66","5201  >  34908 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257597 TSecr=2450143159"
"117","4.525158866","10.0.0.1","10.0.0.7","TCP","10202","34908  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143274 TSecr=2178257597"
"118","4.526366321","10.0.0.7","10.0.0.1","TCP","66","5201  >  34924 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257598 TSecr=2450143159"
"119","4.526371293","10.0.0.1","10.0.0.7","TCP","10202","34924  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143275 TSecr=2178257598"
"120","4.527576176","10.0.0.7","10.0.0.1","TCP","66","5201  >  34924 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257599 TSecr=2450143159"
"121","4.527581892","10.0.0.1","10.0.0.7","TCP","10202","34924  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143276 TSecr=2178257599"
"122","4.528789696","10.0.0.7","10.0.0.1","TCP","66","5201  >  34926 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257600 TSecr=2450143159"
"123","4.528794712","10.0.0.1","10.0.0.7","TCP","10202","34926  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143277 TSecr=2178257600"
"124","4.529998544","10.0.0.7","10.0.0.1","TCP","66","5201  >  34926 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257602 TSecr=2450143159"
"125","4.530002866","10.0.0.1","10.0.0.7","TCP","10202","34926  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143279 TSecr=2178257602"
"126","4.537026239","10.0.0.7","10.0.0.1","TCP","66","5201  >  34928 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257609 TSecr=2450143159"
"127","4.537032596","10.0.0.1","10.0.0.7","TCP","10202","34928  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143286 TSecr=2178257609"
"128","4.538234846","10.0.0.7","10.0.0.1","TCP","66","5201  >  34928 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257610 TSecr=2450143159"
"129","4.538240595","10.0.0.1","10.0.0.7","TCP","10202","34928  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143287 TSecr=2178257610"
"130","4.539447678","10.0.0.7","10.0.0.1","TCP","66","5201  >  34936 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257611 TSecr=2450143159"
"131","4.539453071","10.0.0.1","10.0.0.7","TCP","10202","34936  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143288 TSecr=2178257611"
"132","4.540656988","10.0.0.7","10.0.0.1","TCP","66","5201  >  34936 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257612 TSecr=2450143159"
"133","4.540662969","10.0.0.1","10.0.0.7","TCP","10202","34936  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143289 TSecr=2178257612"
"134","4.549624772","10.0.0.7","10.0.0.1","TCP","66","5201  >  34950 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257621 TSecr=2450143159"
"135","4.549632647","10.0.0.1","10.0.0.7","TCP","10202","34950  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143298 TSecr=2178257621"
"136","4.550834379","10.0.0.7","10.0.0.1","TCP","66","5201  >  34958 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2178257623 TSecr=2450143159"
"137","4.550841261","10.0.0.1","10.0.0.7","TCP","10202","34958  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450143300 TSecr=2178257623"
"138","4.552048744","10.0.0.7","10.0.0.1","TCP","66","5201  >  34950 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257624 TSecr=2450143159"
"139","4.552058701","10.0.0.1","10.0.0.7","TCP","10202","34950  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143301 TSecr=2178257624"
"140","4.553263109","10.0.0.7","10.0.0.1","TCP","66","5201  >  34958 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2178257625 TSecr=2450143159"
"141","4.553275191","10.0.0.1","10.0.0.7","TCP","10202","34958  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450143302 TSecr=2178257625"
"142","4.554475310","10.0.0.7","10.0.0.1","TCP","66","5201  >  34978 [ACK] Seq=1 Ack=2934 Win=48128 Len=0 TSval=2178257626 TSecr=2450143159"
"143","4.554483283","10.0.0.1","10.0.0.7","TCP","2962","34978  >  5201 [PSH, ACK] Seq=5830 Ack=1 Win=42496 Len=2896 TSval=2450143303 TSecr=2178257626"
"144","4.554950982","10.0.0.7","10.0.0.1","TCP","66","5201  >  34978 [ACK] Seq=1 Ack=5830 Win=54272 Len=0 TSval=2178257627 TSecr=2450143159"
"145","4.554955140","10.0.0.1","10.0.0.7","TCP","2962","34978  >  5201 [PSH, ACK] Seq=8726 Ack=1 Win=42496 Len=2896 TSval=2450143304 TSecr=2178257627"
"146","4.555435167","10.0.0.7","10.0.0.1","TCP","66","5201  >  34962 [ACK] Seq=1 Ack=2934 Win=48128 Len=0 TSval=2178257627 TSecr=2450143159"
"147","4.555443607","10.0.0.1","10.0.0.7","TCP","2962","34962  >  5201 [PSH, ACK] Seq=5830 Ack=1 Win=42496 Len=2896 TSval=2450143304 TSecr=2178257627"
"148","4.555917170","10.0.0.7","10.0.0.1","TCP","66","5201  >  34962 [ACK] Seq=1 Ack=5830 Win=54272 Len=0 TSval=2178257628 TSecr=2450143160"
"149","4.555921965","10.0.0.1","10.0.0.7","TCP","2962","34962  >  5201 [PSH, ACK] Seq=8726 Ack=1 Win=42496 Len=2896 TSval=2450143305 TSecr=2178257628"
"150","4.556402504","10.0.0.7","10.0.0.1","TCP","66","5201  >  34950 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2178257628 TSecr=2450143163"
"151","4.556649325","10.0.0.7","10.0.0.1","TCP","66","5201  >  34936 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2178257628 TSecr=2450143163"
"152","4.556888613","10.0.0.7","10.0.0.1","TCP","66","5201  >  34914 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2178257629 TSecr=2450143163"
"153","4.557129803","10.0.0.7","10.0.0.1","TCP","66","5201  >  34958 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2178257629 TSecr=2450143163"
"154","4.557373029","10.0.0.7","10.0.0.1","TCP","66","5201  >  34924 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2178257629 TSecr=2450143163"
