"No.","Time","Source","Destination","Protocol","Length","Info"
"42","8.902123512","10.0.0.1","10.0.0.7","TCP","66","51820  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450933387 TSecr=2179047710"
"43","8.902158151","10.0.0.1","10.0.0.7","iPerf3","103","51820  >  5201 Cookie: ""4outziwlpbaaffnmlq2ny5x25tmtjv7orv5o"""
"44","8.902179996","10.0.0.7","10.0.0.1","TCP","66","5201  >  51820 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2179047710 TSecr=2450933387"
"45","8.903097658","10.0.0.1","10.0.0.7","TCP","74","51834  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450933388 TSecr=0 WS=512"
"46","8.903115104","10.0.0.7","10.0.0.1","TCP","74","5201  >  51834 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2179047711 TSecr=2450933388 WS=512"
"47","8.903121365","10.0.0.1","10.0.0.7","TCP","66","51834  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450933388 TSecr=2179047711"
"48","8.903134034","10.0.0.1","10.0.0.7","iPerf3","103","51834  >  5201 Cookie: ""4outziwlpbaaffnmlq2ny5x25tmtjv7orv5o"""
"49","8.903142213","10.0.0.7","10.0.0.1","TCP","66","5201  >  51834 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2179047711 TSecr=2450933388"
"50","8.903676538","10.0.0.1","10.0.0.7","TCP","74","51836  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450933388 TSecr=0 WS=512"
"51","8.903693952","10.0.0.7","10.0.0.1","TCP","74","5201  >  51836 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2179047711 TSecr=2450933388 WS=512"
"52","8.903700147","10.0.0.1","10.0.0.7","TCP","66","51836  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450933388 TSecr=2179047711"
"53","8.903713421","10.0.0.1","10.0.0.7","iPerf3","103","51836  >  5201 Cookie: ""4outziwlpbaaffnmlq2ny5x25tmtjv7orv5o"""
"54","8.903722102","10.0.0.7","10.0.0.1","TCP","66","5201  >  51836 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2179047711 TSecr=2450933388"
"55","8.904262133","10.0.0.1","10.0.0.7","TCP","74","51848  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450933389 TSecr=0 WS=512"
"56","8.904278232","10.0.0.7","10.0.0.1","TCP","74","5201  >  51848 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2179047712 TSecr=2450933389 WS=512"
"57","8.904284348","10.0.0.1","10.0.0.7","TCP","66","51848  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450933389 TSecr=2179047712"
"58","8.904296580","10.0.0.1","10.0.0.7","iPerf3","103","51848  >  5201 Cookie: ""4outziwlpbaaffnmlq2ny5x25tmtjv7orv5o"""
"59","8.904305249","10.0.0.7","10.0.0.1","TCP","66","5201  >  51848 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2179047712 TSecr=2450933389"
"60","8.905069892","10.0.0.1","10.0.0.7","TCP","74","51852  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450933390 TSecr=0 WS=512"
"61","8.932038084","10.0.0.1","10.0.0.7","TCP","66","51790  >  5201 [ACK] Seq=208 Ack=3 Win=42496 Len=0 TSval=2450933417 TSecr=2179047699"
"62","8.967692869","10.0.0.7","10.0.0.1","TCP","74","5201  >  51852 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2179047775 TSecr=2450933390 WS=512"
"63","8.967706441","10.0.0.1","10.0.0.7","TCP","66","51852  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450933452 TSecr=2179047775"
"64","8.971039265","10.0.0.1","10.0.0.7","iPerf3","103","51852  >  5201 Cookie: ""4outziwlpbaaffnmlq2ny5x25tmtjv7orv5o"""
"65","8.971565134","10.0.0.1","10.0.0.7","TCP","74","51854  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450933456 TSecr=0 WS=512"
"66","9.020805255","10.0.0.7","10.0.0.1","TCP","66","5201  >  51852 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2179047828 TSecr=2450933456"
"67","9.023732009","10.0.0.7","10.0.0.1","TCP","74","5201  >  51854 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2179047831 TSecr=2450933456 WS=512"
"68","9.023745404","10.0.0.1","10.0.0.7","TCP","66","51854  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450933508 TSecr=2179047831"
"69","9.023757827","10.0.0.1","10.0.0.7","iPerf3","103","51854  >  5201 Cookie: ""4outziwlpbaaffnmlq2ny5x25tmtjv7orv5o"""
"70","9.024255806","10.0.0.1","10.0.0.7","TCP","74","51870  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2450933509 TSecr=0 WS=512"
"71","9.165321690","10.0.0.7","10.0.0.1","TCP","66","5201  >  51854 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2179047973 TSecr=2450933508"
"72","9.165323421","10.0.0.7","10.0.0.1","TCP","74","5201  >  51870 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2179047973 TSecr=2450933509 WS=512"
"73","9.165342968","10.0.0.1","10.0.0.7","TCP","66","51870  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2450933650 TSecr=2179047973"
"74","9.165367315","10.0.0.1","10.0.0.7","iPerf3","103","51870  >  5201 Cookie: ""4outziwlpbaaffnmlq2ny5x25tmtjv7orv5o"""
"75","9.337909262","10.0.0.7","10.0.0.1","TCP","66","5201  >  51870 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2179048145 TSecr=2450933650"
"76","9.338455871","10.0.0.7","10.0.0.1","iPerf3","67","5201  >  51790 TEST_START(1)"
"77","9.338463307","10.0.0.1","10.0.0.7","TCP","66","51790  >  5201 [ACK] Seq=208 Ack=4 Win=42496 Len=0 TSval=2450933823 TSecr=2179048146"
"78","9.338472957","10.0.0.7","10.0.0.1","iPerf3","67","5201  >  51790 TEST_RUNNING(2)"
"79","9.338475851","10.0.0.1","10.0.0.7","TCP","66","51790  >  5201 [ACK] Seq=208 Ack=5 Win=42496 Len=0 TSval=2450933823 TSecr=2179048146"
"80","9.339226223","10.0.0.1","10.0.0.7","TCP","7306","51848  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450933824 TSecr=2179047712"
"81","9.339241765","10.0.0.1","10.0.0.7","TCP","7306","51848  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450933824 TSecr=2179047712"
"82","9.339263793","10.0.0.1","10.0.0.7","TCP","2962","51852  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=2896 TSval=2450933824 TSecr=2179047828"
"83","9.339270077","10.0.0.1","10.0.0.7","TCP","2962","51852  >  5201 [PSH, ACK] Seq=2934 Ack=1 Win=42496 Len=2896 TSval=2450933824 TSecr=2179047828"
"84","9.340978901","10.0.0.1","10.0.0.7","TCP","7306","51798  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450933825 TSecr=2179047699"
"85","9.340985179","10.0.0.1","10.0.0.7","TCP","7306","51798  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450933825 TSecr=2179047699"
"86","9.341022654","10.0.0.1","10.0.0.7","TCP","7306","51820  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450933825 TSecr=2179047710"
"87","9.341029461","10.0.0.1","10.0.0.7","TCP","7306","51820  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450933826 TSecr=2179047710"
"88","9.341065060","10.0.0.1","10.0.0.7","TCP","7306","51836  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450933826 TSecr=2179047711"
"89","9.341068911","10.0.0.1","10.0.0.7","TCP","7306","51836  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450933826 TSecr=2179047711"
"90","9.342094265","10.0.0.1","10.0.0.7","TCP","2962","51870  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=2896 TSval=2450933827 TSecr=2179048145"
"91","9.342103434","10.0.0.1","10.0.0.7","TCP","2962","51870  >  5201 [PSH, ACK] Seq=2934 Ack=1 Win=42496 Len=2896 TSval=2450933827 TSecr=2179048145"
"92","9.343049626","10.0.0.1","10.0.0.7","TCP","7306","51806  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450933828 TSecr=2179047707"
"93","9.343055642","10.0.0.1","10.0.0.7","TCP","7306","51806  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450933828 TSecr=2179047707"
"94","9.343088274","10.0.0.1","10.0.0.7","TCP","7306","51812  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450933828 TSecr=2179047708"
"95","9.343092099","10.0.0.1","10.0.0.7","TCP","7306","51812  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450933828 TSecr=2179047708"
"96","9.343122978","10.0.0.1","10.0.0.7","TCP","7306","51834  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2450933828 TSecr=2179047711"
"97","9.343126877","10.0.0.1","10.0.0.7","TCP","7306","51834  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2450933828 TSecr=2179047711"
"98","9.343158258","10.0.0.1","10.0.0.7","TCP","2962","51854  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=2896 TSval=2450933828 TSecr=2179047973"
"99","9.343161601","10.0.0.1","10.0.0.7","TCP","2962","51854  >  5201 [PSH, ACK] Seq=2934 Ack=1 Win=42496 Len=2896 TSval=2450933828 TSecr=2179047973"
"100","9.344029197","10.0.0.1","10.0.0.7","TCP","1514","51848  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450933829 TSecr=2179047712"
"101","9.344030112","10.0.0.1","10.0.0.7","TCP","1514","51798  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450933829 TSecr=2179047699"
"102","9.345031614","10.0.0.1","10.0.0.7","TCP","1514","51836  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450933830 TSecr=2179047711"
"103","9.345032455","10.0.0.1","10.0.0.7","TCP","1514","51820  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450933830 TSecr=2179047710"
"104","9.347035654","10.0.0.1","10.0.0.7","TCP","1514","51834  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450933832 TSecr=2179047711"
"105","9.347036784","10.0.0.1","10.0.0.7","TCP","1514","51812  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450933832 TSecr=2179047708"
"106","9.347037657","10.0.0.1","10.0.0.7","TCP","1514","51806  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2450933832 TSecr=2179047707"
"107","9.369040942","10.0.0.7","10.0.0.1","TCP","67","[TCP Keep-Alive] 5201  >  51790 [PSH, ACK] Seq=4 Ack=208 Win=43520 Len=1 TSval=2179048177 TSecr=2450933417"
"108","9.369049995","10.0.0.1","10.0.0.7","TCP","78","[TCP Keep-Alive ACK] 51790  >  5201 [ACK] Seq=208 Ack=5 Win=42496 Len=0 TSval=2450933854 TSecr=2179048177 SLE=4 SRE=5"
"109","9.536210715","10.0.0.7","10.0.0.1","TCP","66","5201  >  51848 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2179048344 TSecr=2450933824"
"110","9.536226078","10.0.0.1","10.0.0.7","TCP","10202","51848  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450934021 TSecr=2179048344"
"111","9.536802723","10.0.0.7","10.0.0.1","TCP","66","5201  >  51848 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2179048344 TSecr=2450933824"
"112","9.536810046","10.0.0.1","10.0.0.7","TCP","10202","51848  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450934021 TSecr=2179048344"
"113","9.537410893","10.0.0.7","10.0.0.1","TCP","66","5201  >  51852 [ACK] Seq=1 Ack=2934 Win=48128 Len=0 TSval=2179048345 TSecr=2450933824"
"114","9.537415977","10.0.0.1","10.0.0.7","TCP","2962","51852  >  5201 [PSH, ACK] Seq=5830 Ack=1 Win=42496 Len=2896 TSval=2450934022 TSecr=2179048345"
"115","9.537650084","10.0.0.7","10.0.0.1","TCP","66","5201  >  51852 [ACK] Seq=1 Ack=5830 Win=54272 Len=0 TSval=2179048345 TSecr=2450933824"
"116","9.537653821","10.0.0.1","10.0.0.7","TCP","2962","51852  >  5201 [PSH, ACK] Seq=8726 Ack=1 Win=42496 Len=2896 TSval=2450934022 TSecr=2179048345"
"117","9.559293515","10.0.0.7","10.0.0.1","TCP","66","5201  >  51798 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2179048367 TSecr=2450933825"
"118","9.559302346","10.0.0.1","10.0.0.7","TCP","10202","51798  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450934044 TSecr=2179048367"
"119","9.559891780","10.0.0.7","10.0.0.1","TCP","66","5201  >  51798 [ACK] Seq=1 Ack=14518 Win=64000 Len=0 TSval=2179048367 TSecr=2450933825"
"120","9.559898385","10.0.0.1","10.0.0.7","TCP","10202","51798  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450934044 TSecr=2179048367"
"121","9.560501018","10.0.0.7","10.0.0.1","TCP","66","5201  >  51820 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2179048368 TSecr=2450933825"
"122","9.560509754","10.0.0.1","10.0.0.7","TCP","10202","51820  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450934045 TSecr=2179048368"
"123","9.566556061","10.0.0.7","10.0.0.1","TCP","66","5201  >  51820 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2179048374 TSecr=2450933826"
"124","9.566563299","10.0.0.1","10.0.0.7","TCP","10202","51820  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450934051 TSecr=2179048374"
"125","9.567162385","10.0.0.7","10.0.0.1","TCP","66","5201  >  51836 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2179048375 TSecr=2450933826"
"126","9.567168385","10.0.0.1","10.0.0.7","TCP","10202","51836  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450934052 TSecr=2179048375"
"127","9.567765738","10.0.0.7","10.0.0.1","TCP","66","5201  >  51836 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2179048375 TSecr=2450933826"
"128","9.567771747","10.0.0.1","10.0.0.7","TCP","10202","51836  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450934052 TSecr=2179048375"
"129","9.568373416","10.0.0.7","10.0.0.1","TCP","66","5201  >  51870 [ACK] Seq=1 Ack=2934 Win=48128 Len=0 TSval=2179048376 TSecr=2450933827"
"130","9.568378328","10.0.0.1","10.0.0.7","TCP","2962","51870  >  5201 [PSH, ACK] Seq=5830 Ack=1 Win=42496 Len=2896 TSval=2450934053 TSecr=2179048376"
"131","9.568613145","10.0.0.7","10.0.0.1","TCP","66","5201  >  51870 [ACK] Seq=1 Ack=5830 Win=54272 Len=0 TSval=2179048376 TSecr=2450933827"
"132","9.568616765","10.0.0.1","10.0.0.7","TCP","2962","51870  >  5201 [PSH, ACK] Seq=8726 Ack=1 Win=42496 Len=2896 TSval=2450934053 TSecr=2179048376"
"133","9.568857593","10.0.0.7","10.0.0.1","TCP","66","5201  >  51806 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2179048376 TSecr=2450933828"
"134","9.568863659","10.0.0.1","10.0.0.7","TCP","10202","51806  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450934053 TSecr=2179048376"
"135","9.574919779","10.0.0.7","10.0.0.1","TCP","66","5201  >  51806 [ACK] Seq=1 Ack=14518 Win=64000 Len=0 TSval=2179048382 TSecr=2450933828"
"136","9.574932856","10.0.0.1","10.0.0.7","TCP","10202","51806  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450934059 TSecr=2179048382"
"137","9.575519035","10.0.0.7","10.0.0.1","TCP","66","5201  >  51812 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2179048383 TSecr=2450933828"
"138","9.575526288","10.0.0.1","10.0.0.7","TCP","10202","51812  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450934060 TSecr=2179048383"
"139","9.576122974","10.0.0.7","10.0.0.1","TCP","66","5201  >  51812 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2179048384 TSecr=2450933828"
"140","9.576128573","10.0.0.1","10.0.0.7","TCP","10202","51812  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450934061 TSecr=2179048384"
"141","9.576729979","10.0.0.7","10.0.0.1","TCP","66","5201  >  51834 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2179048384 TSecr=2450933828"
"142","9.576736059","10.0.0.1","10.0.0.7","TCP","10202","51834  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2450934061 TSecr=2179048384"
"143","9.577334993","10.0.0.7","10.0.0.1","TCP","66","5201  >  51834 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2179048385 TSecr=2450933828"
"144","9.577341087","10.0.0.1","10.0.0.7","TCP","10202","51834  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2450934062 TSecr=2179048385"
"145","9.577940887","10.0.0.7","10.0.0.1","TCP","66","5201  >  51854 [ACK] Seq=1 Ack=2934 Win=48128 Len=0 TSval=2179048385 TSecr=2450933828"
"146","9.577945579","10.0.0.1","10.0.0.7","TCP","2962","51854  >  5201 [PSH, ACK] Seq=5830 Ack=1 Win=42496 Len=2896 TSval=2450934062 TSecr=2179048385"
"147","9.578180317","10.0.0.7","10.0.0.1","TCP","66","5201  >  51854 [ACK] Seq=1 Ack=5830 Win=54272 Len=0 TSval=2179048386 TSecr=2450933828"
"148","9.578184422","10.0.0.1","10.0.0.7","TCP","2962","51854  >  5201 [PSH, ACK] Seq=8726 Ack=1 Win=42496 Len=2896 TSval=2450934063 TSecr=2179048386"
"149","9.578424706","10.0.0.7","10.0.0.1","TCP","66","5201  >  51848 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2179048386 TSecr=2450933829"
"150","9.578546414","10.0.0.7","10.0.0.1","TCP","66","5201  >  51798 [ACK] Seq=1 Ack=15966 Win=67072 Len=0 TSval=2179048386 TSecr=2450933829"
"151","9.578666958","10.0.0.7","10.0.0.1","TCP","66","5201  >  51836 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2179048386 TSecr=2450933830"
"152","9.584240386","10.0.0.7","10.0.0.1","TCP","66","5201  >  51820 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2179048392 TSecr=2450933830"
"153","9.584358595","10.0.0.7","10.0.0.1","TCP","66","5201  >  51834 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2179048392 TSecr=2450933832"
"154","9.584480443","10.0.0.7","10.0.0.1","TCP","66","5201  >  51812 [ACK] Seq=1 Ack=15966 Win=73216 Len=0 TSval=2179048392 TSecr=2450933832"
"155","9.584602015","10.0.0.7","10.0.0.1","TCP","66","5201  >  51806 [ACK] Seq=1 Ack=15966 Win=67072 Len=0 TSval=2179048392 TSecr=2450933832"
